Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,31.0,210,6510.0,3906.0,0.6,Outlet
Sports Direct,1197831,2021-09-04,South,Alabama,Birmingham,Men's Apparel,38.0,165,6270.0,2947.0,0.47,Outlet
Sports Direct,1197831,2021-09-05,South,Alabama,Birmingham,Women's Apparel,36.0,280,10080.0,6451.0,0.64,Outlet
Sports Direct,1197831,2021-09-06,South,Alabama,Birmingham,Men's Street Footwear,31.0,256,7936.0,4206.0,0.53,Outlet
Sports Direct,1197831,2021-09-07,South,Alabama,Birmingham,Men's Athletic Footwear,37.0,264,9768.0,5372.0,0.55,Outlet
Sports Direct,1197831,2021-09-08,South,Alabama,Birmingham,Women's Street Footwear,31.0,322,9982.0,5590.0,0.56,Outlet
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,36.0,196,7056.0,4728.0,0.67,Outlet
Sports Direct,1197831,2021-09-10,South,Alabama,Birmingham,Men's Apparel,35.0,179,6265.0,3258.0,0.52,Outlet
Sports Direct,1197831,2021-09-11,South,Alabama,Birmingham,Women's Apparel,47.0,280,13160.0,9212.0,0.7,Outlet
Sports Direct,1197831,2021-09-12,South,Alabama,Birmingham,Men's Street Footwear,27.0,233,6291.0,3460.0,0.55,Outlet
Sports Direct,1197831,2021-09-13,South,Alabama,Birmingham,Men's Athletic Footwear,39.0,233,9087.0,4907.0,0.54,Outlet
Sports Direct,1197831,2021-09-14,South,Alabama,Birmingham,Women's Street Footwear,36.0,278,10008.0,5304.0,0.53,Outlet
Sports Direct,1197831,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,37.0,140,5180.0,3315.0,0.64,Outlet
Sports Direct,1197831,2021-09-16,South,Alabama,Birmingham,Men's Apparel,42.0,140,5880.0,2940.0,0.5,Outlet
Sports Direct,1197831,2021-09-17,South,Alabama,Birmingham,Women's Apparel,39.0,203,7917.0,5621.0,0.71,Outlet
Sports Direct,1197831,2021-09-18,South,Alabama,Birmingham,Men's Street Footwear,38.0,206,7828.0,4305.0,0.55,Outlet
Sports Direct,1197831,2021-09-19,South,Alabama,Birmingham,Men's Athletic Footwear,36.0,173,6228.0,3425.0,0.55,Outlet
Sports Direct,1197831,2021-09-20,South,Alabama,Birmingham,Women's Street Footwear,47.0,213,10011.0,5606.0,0.56,Outlet
Sports Direct,1197831,2021-09-21,South,Alabama,Birmingham,Women's Athletic Footwear,44.0,105,4620.0,3049.0,0.66,Outlet
Sports Direct,1197831,2021-09-22,South,Alabama,Birmingham,Men's Apparel,35.0,116,4060.0,1949.0,0.48,Outlet
Sports Direct,1197831,2021-09-23,South,Alabama,Birmingham,Women's Apparel,26.0,190,4940.0,3557.0,0.72,Outlet
Sports Direct,1197831,2021-09-24,South,Alabama,Birmingham,Men's Street Footwear,20.0,184,3680.0,1914.0,0.52,Outlet
Sports Direct,1197831,2021-09-25,South,Alabama,Birmingham,Men's Athletic Footwear,23.0,173,3979.0,2188.0,0.55,Outlet
Sports Direct,1197831,2021-09-26,South,Alabama,Birmingham,Women's Street Footwear,24.0,166,3984.0,2151.0,0.54,Outlet
Sports Direct,1197831,2021-09-27,South,Alabama,Birmingham,Women's Athletic Footwear,26.0,98,2548.0,1707.0,0.67,Outlet
Sports Direct,1197831,2021-09-28,South,Alabama,Birmingham,Men's Apparel,22.0,105,2310.0,1132.0,0.49,Outlet
Sports Direct,1197831,2021-09-29,South,Alabama,Birmingham,Women's Apparel,26.0,147,3822.0,2752.0,0.72,Outlet
Sports Direct,1197831,2021-09-30,South,Alabama,Birmingham,Men's Street Footwear,14.0,188,2632.0,1500.0,0.57,Outlet
Sports Direct,1197831,2021-10-01,South,Alabama,Birmingham,Men's Athletic Footwear,14.0,200,2800.0,1456.0,0.52,Outlet
Sports Direct,1197831,2021-10-02,South,Alabama,Birmingham,Women's Street Footwear,33.0,196,6468.0,3557.0,0.55,Outlet
Sports Direct,1197831,2021-10-03,South,Alabama,Birmingham,Women's Athletic Footwear,36.0,135,4860.0,3256.0,0.67,Outlet
Sports Direct,1197831,2021-10-04,South,Alabama,Birmingham,Men's Apparel,37.0,149,5513.0,2646.0,0.48,Outlet
Sports Direct,1197831,2021-10-05,South,Alabama,Birmingham,Women's Apparel,45.0,188,8460.0,5837.0,0.69,Outlet
Sports Direct,1197831,2021-10-06,South,Alabama,Birmingham,Men's Street Footwear,46.0,240,11040.0,6182.0,0.56,Outlet
Sports Direct,1197831,2021-10-07,South,Alabama,Birmingham,Men's Athletic Footwear,40.0,248,9920.0,5258.0,0.53,Outlet
Sports Direct,1197831,2021-10-08,South,Alabama,Birmingham,Women's Street Footwear,47.0,217,10199.0,5507.0,0.54,Outlet
Sports Direct,1197831,2021-10-09,South,Alabama,Birmingham,Women's Athletic Footwear,52.0,193,10036.0,6323.0,0.63,Outlet
Sports Direct,1197831,2021-10-10,South,Alabama,Birmingham,Men's Apparel,40.0,155,6200.0,2914.0,0.47,Outlet
Sports Direct,1197831,2021-10-11,South,Alabama,Birmingham,Women's Apparel,56.0,225,12600.0,9072.0,0.72,Outlet
Amazon,1185732,2021-10-12,South,Alabama,Birmingham,Men's Street Footwear,27.0,140,3780.0,1474.0,0.39,Outlet
Amazon,1185732,2021-10-13,South,Alabama,Birmingham,Men's Athletic Footwear,30.0,88,2640.0,1082.0,0.41,Outlet
Amazon,1185732,2021-10-14,South,Alabama,Birmingham,Women's Street Footwear,23.0,83,1909.0,802.0,0.42,Outlet
Amazon,1185732,2021-10-15,South,Alabama,Birmingham,Women's Athletic Footwear,25.0,30,750.0,248.0,0.33,Outlet
Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Women's Athletic Footwear,36.0,94,3384.0,1252.0,0.37,Outlet
Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Men's Apparel,44.0,62,2728.0,655.0,0.24,Outlet
Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Women's Apparel,33.0,124,4092.0,2087.0,0.51,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Street Footwear,35.0,171,5985.0,2035.0,0.34,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Athletic Footwear,44.0,124,5456.0,1691.0,0.31,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Street Footwear,47.0,149,7003.0,2241.0,0.32,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Athletic Footwear,42.0,114,4788.0,1676.0,0.35,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Apparel,44.0,60,2640.0,686.0,0.26,Outlet
Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Apparel,48.0,131,6288.0,2955.0,0.47,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Street Footwear,47.0,171,8037.0,2893.0,0.36,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Athletic Footwear,51.0,105,5355.0,1446.0,0.27,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Street Footwear,49.0,132,6468.0,2199.0,0.34,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Athletic Footwear,41.0,90,3690.0,1292.0,0.35,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Apparel,47.0,60,2820.0,620.0,0.22,Outlet
Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Apparel,57.0,113,6441.0,3221.0,0.5,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Street Footwear,44.0,201,8844.0,2919.0,0.33,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,46.0,132,6072.0,1700.0,0.28,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,46.0,132,6072.0,2186.0,0.36,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Athletic Footwear,39.0,107,4173.0,1419.0,0.34,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,42.0,68,2856.0,714.0,0.25,Outlet
Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Apparel,48.0,173,8304.0,3903.0,0.47,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Street Footwear,50.0,272,13600.0,4352.0,0.32,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Athletic Footwear,53.0,224,11872.0,3443.0,0.29,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Street Footwear,60.0,238,14280.0,4712.0,0.33,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Athletic Footwear,66.0,196,12936.0,4786.0,0.37,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Apparel,71.0,153,10863.0,2390.0,0.22,Outlet
Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Apparel,74.0,248,18352.0,8625.0,0.47,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Men's Street Footwear,68.0,297,20196.0,7473.0,0.37,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Men's Athletic Footwear,74.0,263,19462.0,5449.0,0.28,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Street Footwear,72.0,238,17136.0,5826.0,0.34,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Athletic Footwear,59.0,186,10974.0,3621.0,0.33,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Men's Apparel,68.0,208,14144.0,3112.0,0.22,Outlet
Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Apparel,75.0,195,14625.0,6874.0,0.47,Outlet
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Men's Street Footwear,68.0,255,17340.0,6242.0,0.36,Outlet
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,272,16320.0,4406.0,0.27,Outlet
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Street Footwear,62.0,231,14322.0,4726.0,0.33,Outlet
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Athletic Footwear,64.0,147,9408.0,3105.0,0.33,Outlet
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Men's Apparel,63.0,166,10458.0,2510.0,0.24,Outlet
Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Apparel,60.0,96,5760.0,2822.0,0.49,Outlet
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Men's Street Footwear,44.0,155,6820.0,2523.0,0.37,Outlet
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Men's Athletic Footwear,45.0,150,6750.0,2093.0,0.31,Outlet
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Street Footwear,39.0,96,3744.0,1236.0,0.33,Outlet
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Athletic Footwear,44.0,78,3432.0,1270.0,0.37,Outlet
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Men's Apparel,54.0,94,5076.0,1167.0,0.23,Outlet
Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Apparel,42.0,99,4158.0,2037.0,0.49,Outlet
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Men's Street Footwear,39.0,140,5460.0,2020.0,0.37,Outlet
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Men's Athletic Footwear,43.0,190,8170.0,2369.0,0.29,Outlet
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Street Footwear,43.0,128,5504.0,1871.0,0.34,Outlet
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Athletic Footwear,40.0,120,4800.0,1680.0,0.35,Outlet
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Men's Apparel,47.0,116,5452.0,1199.0,0.22,Outlet
Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Apparel,53.0,140,7420.0,3858.0,0.52,Outlet
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Street Footwear,41.0,188,7708.0,2621.0,0.34,Outlet
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Athletic Footwear,46.0,231,10626.0,3400.0,0.32,Outlet
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Street Footwear,44.0,173,7612.0,2816.0,0.37,Outlet
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Athletic Footwear,47.0,170,7990.0,2717.0,0.34,Outlet
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Apparel,58.0,147,8526.0,2302.0,0.27,Outlet
Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Apparel,66.0,198,13068.0,6534.0,0.5,Outlet
Walmart,1128299,2021-12-16,Southeast,Florida,Orlando,Men's Street Footwear,58.0,280,16240.0,5846.0,0.36,Outlet
Walmart,1128299,2021-12-16,Southeast,Florida,Orlando,Men's Athletic Footwear,55.0,256,14080.0,4365.0,0.31,Outlet
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Street Footwear,64.0,204,13056.0,4308.0,0.33,Outlet
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Athletic Footwear,58.0,204,11832.0,4023.0,0.34,Outlet
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Men's Apparel,64.0,179,11456.0,2979.0,0.26,Outlet
West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Apparel,64.0,200,12800.0,6144.0,0.48,Outlet
West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Men's Street Footwear,30.0,272,8160.0,4162.0,0.51,Outlet
West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Men's Athletic Footwear,36.0,221,7956.0,3182.0,0.4,Outlet
West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Women's Street Footwear,26.0,202,5252.0,1523.0,0.29,Outlet
West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Women's Athletic Footwear,30.0,170,5100.0,1887.0,0.37,Outlet
West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Men's Apparel,36.0,193,6948.0,2849.0,0.41,Outlet
West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Women's Apparel,35.0,221,7735.0,4254.0,0.55,Outlet
West Gear,1185732,2021-02-10,Southeast,Florida,Orlando,Men's Street Footwear,36.0,288,10368.0,4873.0,0.47,Outlet
West Gear,1185732,2021-02-10,Southeast,Florida,Orlando,Men's Athletic Footwear,31.0,165,5115.0,2097.0,0.41,Outlet
West Gear,1185732,2021-02-10,Southeast,Florida,Orlando,Women's Street Footwear,23.0,204,4692.0,1501.0,0.32,Outlet
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,28.0,64,1792.0,735.0,0.41,Outlet
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Men's Apparel,29.0,39,1131.0,509.0,0.45,Outlet
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women's Apparel,30.0,107,3210.0,1156.0,0.36,Outlet
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Street Footwear,30.0,162,4860.0,1847.0,0.38,Outlet
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,98,3430.0,1406.0,0.41,Outlet
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Street Footwear,43.0,112,4816.0,1975.0,0.41,Outlet
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,38.0,78,2964.0,1156.0,0.39,Outlet
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Apparel,43.0,33,1419.0,596.0,0.42,Outlet
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Apparel,35.0,102,3570.0,1285.0,0.36,Outlet
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Street Footwear,38.0,147,5586.0,2067.0,0.37,Outlet
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,44.0,85,3740.0,1533.0,0.41,Outlet
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Street Footwear,41.0,114,4674.0,1729.0,0.37,Outlet
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,32.0,68,2176.0,914.0,0.42,Outlet
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Apparel,40.0,40,1600.0,672.0,0.42,Outlet
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Apparel,47.0,90,4230.0,1523.0,0.36,Outlet
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Street Footwear,39.0,175,6825.0,2730.0,0.4,Outlet
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,40.0,105,4200.0,1722.0,0.41,Outlet
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Street Footwear,37.0,109,4033.0,1492.0,0.37,Outlet
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,33.0,85,2805.0,1066.0,0.38,Outlet
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Apparel,34.0,54,1836.0,789.0,0.43,Outlet
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Apparel,44.0,168,7392.0,2587.0,0.35,Outlet
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Street Footwear,37.0,233,8621.0,3190.0,0.37,Outlet
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,45.0,221,9945.0,4077.0,0.41,Outlet
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Street Footwear,58.0,208,12064.0,4464.0,0.37,Outlet
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,61.0,184,11224.0,4602.0,0.41,Outlet
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Apparel,68.0,128,8704.0,4004.0,0.46,Outlet
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Apparel,82.0,231,18942.0,7009.0,0.37,Outlet
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Street Footwear,60.0,272,16320.0,6038.0,0.37,Outlet
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,60.0,224,13440.0,5107.0,0.38,Outlet
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Street Footwear,62.0,208,12896.0,4900.0,0.38,Outlet
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,65.0,187,12155.0,5105.0,0.42,Outlet
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Apparel,72.0,210,15120.0,6502.0,0.43,Outlet
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Apparel,82.0,186,15252.0,5033.0,0.33,Outlet
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Street Footwear,67.0,272,18224.0,7290.0,0.4,Outlet
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,53.0,240,12720.0,5342.0,0.42,Outlet
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Street Footwear,53.0,215,11395.0,4216.0,0.37,Outlet
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,52.0,136,7072.0,2758.0,0.39,Outlet
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Apparel,51.0,132,6732.0,3029.0,0.45,Outlet
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Apparel,55.0,80,4400.0,1496.0,0.34,Outlet
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,149,5215.0,2190.0,0.42,Outlet
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,43.0,153,6579.0,2566.0,0.39,Outlet
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Street Footwear,34.0,78,2652.0,1061.0,0.4,Outlet
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,37.0,70,2590.0,1036.0,0.4,Outlet
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Apparel,39.0,74,2886.0,1356.0,0.47,Outlet
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Apparel,33.0,83,2739.0,986.0,0.36,Outlet
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Street Footwear,28.0,119,3332.0,1333.0,0.4,Outlet
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,39.0,173,6747.0,2564.0,0.38,Outlet
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Street Footwear,39.0,119,4641.0,1949.0,0.42,Outlet
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,31.0,101,3131.0,1158.0,0.37,Outlet
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Apparel,42.0,105,4410.0,2073.0,0.47,Outlet
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Apparel,40.0,109,4360.0,1395.0,0.32,Outlet
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Street Footwear,34.0,173,5882.0,2470.0,0.42,Outlet
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,34.0,221,7514.0,2780.0,0.37,Outlet
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Street Footwear,33.0,143,4719.0,1840.0,0.39,Outlet
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,36.0,144,5184.0,2022.0,0.39,Outlet
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Apparel,56.0,136,7616.0,3351.0,0.44,Outlet
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Apparel,60.0,176,10560.0,3485.0,0.33,Outlet
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,49.0,248,12152.0,4861.0,0.4,Outlet
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,54.0,225,12150.0,4982.0,0.41,Outlet
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,53.0,165,8745.0,3498.0,0.4,Outlet
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,51.0,176,8976.0,3501.0,0.39,Outlet
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,59.0,157,9263.0,3890.0,0.42,Outlet
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,65.0,190,12350.0,4323.0,0.35,Outlet
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Street Footwear,23.0,233,5359.0,2787.0,0.52,Outlet
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Athletic Footwear,28.0,187,5236.0,2461.0,0.47,Outlet
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Street Footwear,18.0,176,3168.0,1014.0,0.32,Outlet
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Athletic Footwear,21.0,136,2856.0,1200.0,0.42,Outlet
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Apparel,30.0,140,4200.0,1890.0,0.45,Outlet
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Apparel,25.0,193,4825.0,2799.0,0.58,Outlet
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Men's Street Footwear,26.0,256,6656.0,3661.0,0.55,Outlet
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Men's Athletic Footwear,27.0,153,4131.0,1859.0,0.45,Outlet
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Women's Street Footwear,17.0,170,2890.0,1040.0,0.36,Outlet
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women's Athletic Footwear,16.0,93,1488.0,625.0,0.42,Outlet
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Men's Apparel,28.0,120,3360.0,1411.0,0.42,Outlet
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women's Apparel,18.0,149,2682.0,1475.0,0.55,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Street Footwear,20.0,228,4560.0,1961.0,0.43,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Athletic Footwear,22.0,105,2310.0,924.0,0.4,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Street Footwear,16.0,140,2240.0,874.0,0.39,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,75,1500.0,630.0,0.42,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Apparel,28.0,90,2520.0,1008.0,0.4,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Apparel,21.0,140,2940.0,1676.0,0.57,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Street Footwear,20.0,194,3880.0,1785.0,0.46,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Athletic Footwear,20.0,111,2220.0,821.0,0.37,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Street Footwear,10.0,107,1070.0,439.0,0.41,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Athletic Footwear,14.0,75,1050.0,473.0,0.45,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Apparel,24.0,88,2112.0,824.0,0.39,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Apparel,20.0,136,2720.0,1414.0,0.52,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Street Footwear,27.0,228,6156.0,2647.0,0.43,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Athletic Footwear,22.0,128,2816.0,1183.0,0.42,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Street Footwear,19.0,109,2071.0,787.0,0.38,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Athletic Footwear,19.0,94,1786.0,768.0,0.43,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Apparel,29.0,90,2610.0,1096.0,0.42,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Apparel,32.0,128,4096.0,2335.0,0.57,Outlet
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Street Footwear,21.0,208,4368.0,1878.0,0.43,Outlet
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Athletic Footwear,18.0,132,2376.0,950.0,0.4,Outlet
